0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,y
4,4,5,3,3,4,2,2,5,2,3,4,4,4,4,3,2,4,4,5,5,3,5,4,2,4,2,3,5,5,2,4,3,3,4,2,5,5,5,4,4,2,2,2,2,3,4,2,3,4,2,2,2,4,3,4,4,4,4,4,A1
5,5,3,4,4,4,4,4,4,4,4,4,4,5,3,5,4,2,2,4,4,2,5,2,3,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,3,5,3,3,5,2,5,3,3,5,3,5,5,3,3,3,5,5,3,5,A1
4,4,2,3,3,3,4,5,3,3,5,4,2,4,2,4,4,2,3,5,2,4,3,3,3,4,2,2,4,3,3,4,2,2,4,5,2,5,2,2,4,3,2,5,3,4,4,4,5,4,3,5,5,5,2,3,3,3,4,2,A1
2,2,4,2,2,3,4,2,3,3,5,3,5,5,2,4,5,2,2,5,3,5,5,5,2,5,2,2,3,4,3,5,2,3,5,3,2,5,5,5,5,3,5,4,5,4,5,3,4,3,3,4,4,4,4,2,2,4,4,4,A1
5,4,3,4,2,4,5,3,4,2,2,2,2,4,4,4,4,5,3,5,2,4,4,3,3,5,3,5,3,3,5,2,3,3,4,5,2,3,4,2,3,3,5,3,5,4,4,3,3,3,4,3,3,5,2,3,4,3,4,2,A1
5,5,4,2,4,4,2,4,5,4,4,4,2,2,5,3,4,4,2,5,4,3,5,4,4,4,5,4,5,5,3,4,2,4,5,2,4,2,4,4,2,4,4,3,4,5,5,2,3,4,5,4,4,4,2,3,4,5,5,5,A1
3,5,5,2,5,5,3,3,4,4,5,5,5,2,4,3,4,4,4,4,3,3,3,4,3,5,2,5,5,3,5,5,2,5,4,5,5,2,5,4,5,5,2,3,3,4,2,2,2,2,2,2,4,2,3,5,4,5,3,4,A1
5,2,3,5,5,3,5,2,3,5,4,5,4,5,5,5,2,5,2,4,5,4,5,4,2,2,4,4,5,5,4,4,2,4,2,2,4,5,4,3,4,3,4,3,2,5,5,5,2,5,5,5,3,5,5,3,2,5,2,3,A1
4,4,2,4,4,5,3,2,4,5,2,2,2,2,2,4,5,2,3,5,5,3,4,5,2,5,2,4,4,3,2,5,2,2,2,4,2,5,5,3,4,2,3,5,2,3,5,5,3,5,3,5,5,2,3,3,5,4,4,2,A1
2,3,5,2,4,5,4,4,4,2,4,3,4,5,4,3,3,5,2,4,2,4,3,5,2,2,2,5,4,4,5,5,4,3,4,4,4,4,2,4,4,4,2,2,5,5,5,4,5,5,2,2,4,3,5,3,4,3,4,2,A1
4,4,2,3,5,5,4,5,4,2,2,3,5,2,2,5,2,2,4,2,4,2,4,2,4,4,3,5,3,4,2,4,3,2,4,4,4,4,4,5,4,5,4,4,5,4,5,2,4,5,5,5,3,5,3,5,4,3,3,3,A1
4,4,3,4,2,2,3,4,5,5,3,3,4,3,4,2,2,3,5,5,5,5,5,3,5,2,2,2,4,4,3,3,3,5,5,4,3,5,5,2,4,5,4,2,5,2,3,5,3,5,4,2,2,4,4,4,3,4,3,5,A1
4,4,5,5,5,2,3,5,3,3,5,4,4,5,5,3,4,2,5,2,5,3,3,4,5,2,5,5,5,3,5,2,4,2,3,3,5,3,3,4,2,4,3,3,4,5,3,2,3,5,4,5,2,4,2,3,5,5,3,3,A1
5,5,3,4,5,2,2,3,4,2,2,3,5,3,5,4,4,2,4,2,2,4,2,4,2,3,3,5,3,3,5,3,3,4,2,2,2,4,2,2,4,4,4,2,2,4,3,5,5,5,2,2,3,5,5,5,3,5,4,2,A1
5,3,4,3,4,5,5,4,2,4,5,2,3,4,4,4,5,2,3,5,2,4,3,4,5,4,2,2,2,4,4,5,2,2,4,4,3,3,4,3,3,5,3,4,2,3,4,4,4,3,2,4,4,2,3,4,2,2,5,4,A1
5,3,4,5,3,5,4,4,4,5,3,4,5,4,2,2,3,4,4,2,3,5,3,4,2,3,3,4,5,4,2,2,3,4,2,2,2,5,4,5,4,5,5,5,5,3,4,2,4,2,4,2,2,4,3,5,2,2,5,5,A1
2,4,3,3,4,4,3,4,5,4,5,3,3,4,2,2,5,5,5,5,4,4,5,2,2,4,5,4,4,4,5,5,4,2,5,4,2,4,2,5,5,2,2,3,3,3,4,3,3,4,4,5,4,3,4,4,2,5,5,2,A1
5,2,2,2,5,5,3,3,4,4,4,5,5,4,4,5,4,2,5,5,2,5,4,4,2,5,4,5,2,4,2,5,3,5,2,3,3,4,2,5,3,4,4,5,4,4,4,5,4,3,4,5,2,2,4,5,4,5,4,4,A1
3,3,2,3,4,2,4,4,3,5,3,3,5,3,5,2,5,2,3,3,3,5,3,5,3,3,5,3,4,3,3,4,2,4,3,3,5,5,2,5,5,3,3,5,3,3,3,4,2,5,5,2,3,5,3,3,3,4,3,4,A1
4,3,4,2,2,3,3,5,5,3,3,3,3,5,3,5,5,3,2,5,2,2,2,3,4,2,3,2,5,2,4,2,2,4,4,3,3,3,3,4,4,3,3,3,3,4,2,5,2,3,4,3,3,2,3,2,2,2,4,2,A1
2,5,2,2,5,3,3,5,2,4,3,3,3,5,2,2,3,3,3,5,2,2,5,2,2,3,5,2,5,3,2,3,3,2,2,4,2,3,3,4,2,2,2,3,5,2,4,2,2,5,3,4,2,5,2,3,5,2,4,3,A1
3,5,3,5,3,3,3,5,3,3,3,5,2,4,2,3,5,2,2,4,2,3,4,4,3,4,2,3,4,2,2,4,4,3,4,2,3,4,5,3,4,2,2,4,2,3,4,2,3,4,2,3,4,2,2,4,2,3,4,2,A1
3,3,4,2,5,4,2,5,3,5,5,5,3,4,2,2,2,4,4,3,5,2,4,4,2,3,3,4,5,3,2,2,5,3,4,3,3,3,4,2,3,3,3,3,5,4,4,4,5,3,4,2,5,3,4,2,2,2,2,4,A1
4,4,2,3,5,5,3,5,2,4,2,4,5,5,3,3,3,3,3,4,5,2,5,2,3,5,2,4,3,5,2,2,2,4,3,4,4,4,3,5,3,5,4,3,3,3,3,3,3,4,4,4,4,2,4,4,4,4,2,4,A1
5,3,3,3,3,5,3,3,3,4,3,3,3,5,3,4,2,2,2,4,2,3,3,4,2,2,3,5,3,2,2,3,4,5,5,5,3,5,2,2,3,4,2,3,4,4,2,4,5,2,4,4,3,3,3,3,3,3,3,4,A1
4,4,5,5,5,5,2,3,5,2,2,4,2,4,4,2,3,3,4,3,4,3,5,3,3,4,4,3,2,3,4,5,4,5,4,5,5,3,3,3,5,3,5,2,2,2,4,2,3,4,3,4,2,5,4,3,2,4,4,4,A1
3,4,2,4,4,5,2,4,2,3,4,4,2,5,2,4,4,2,4,4,3,5,5,5,2,5,2,2,3,5,5,3,3,3,4,5,4,5,5,2,3,3,4,4,5,4,5,3,5,5,2,4,4,3,5,3,4,2,4,4,A1
5,4,2,4,2,3,4,4,2,2,2,5,5,3,4,3,5,2,5,5,3,3,5,2,4,4,4,5,3,4,4,2,4,3,3,4,5,3,3,5,5,2,2,2,4,3,3,4,5,2,3,3,5,2,3,3,5,5,5,2,A1
3,5,5,3,4,4,4,2,3,5,2,4,2,4,4,2,4,4,4,5,3,5,2,3,4,2,4,4,3,4,4,5,2,3,5,2,4,2,5,2,2,2,5,5,5,4,5,3,4,4,2,2,2,2,3,3,4,5,5,4,A1
4,2,2,3,4,2,5,3,3,5,2,2,5,3,4,2,5,5,5,2,3,4,4,2,3,4,4,2,5,3,5,5,5,3,3,5,2,2,3,3,5,2,4,4,5,5,4,3,5,2,3,4,3,3,5,3,4,2,2,3,A1
4,4,4,4,5,4,2,3,5,4,5,5,2,3,5,4,4,5,4,5,5,4,5,5,2,4,5,2,4,4,4,5,3,4,5,5,2,4,4,4,4,4,5,5,4,4,4,4,4,2,5,3,5,5,2,4,5,2,4,2,A1
2,5,5,3,5,4,2,4,3,3,5,3,5,3,3,4,3,2,4,4,5,2,5,3,5,4,3,4,2,3,4,4,3,5,5,2,5,4,3,4,4,3,5,2,2,5,3,3,2,3,3,5,3,3,5,4,3,4,2,5,A1
2,5,3,4,4,2,4,5,4,4,4,3,4,4,5,3,4,2,3,5,5,4,3,3,3,5,2,2,4,5,4,2,3,4,4,3,4,3,5,4,4,4,5,4,3,5,5,3,3,4,3,4,4,4,5,5,2,4,4,3,A1
2,2,3,5,2,2,4,3,4,2,5,2,4,4,4,5,4,5,5,4,5,2,4,4,3,5,5,2,4,4,2,4,4,4,4,2,4,5,4,2,5,3,4,2,5,3,5,2,4,5,3,4,4,2,4,4,3,3,5,2,A1
4,5,5,3,3,5,3,5,4,2,3,2,4,2,4,4,5,3,4,3,3,3,5,2,3,3,4,2,4,3,5,5,3,3,2,5,5,5,4,3,3,4,2,4,4,4,5,3,2,3,4,4,5,5,3,3,4,2,4,4,A1
4,5,2,4,2,2,2,4,2,2,5,4,2,2,2,4,3,2,2,5,4,3,5,2,5,3,3,3,4,2,2,5,4,5,4,5,5,3,2,4,4,4,2,5,3,3,4,5,4,4,5,2,2,5,5,3,4,2,4,4,A1
4,4,2,2,3,2,4,3,4,3,5,4,4,2,2,4,5,5,2,2,3,3,4,4,2,4,5,2,2,4,4,5,4,5,3,5,4,3,3,4,2,5,2,3,4,4,3,2,4,3,3,4,4,3,5,5,2,4,4,2,A1
3,4,3,4,2,2,3,4,5,5,3,3,4,5,3,4,3,4,4,4,5,3,3,5,5,5,2,2,3,5,2,5,2,3,5,5,5,2,5,2,4,2,5,5,5,4,5,3,4,2,5,3,4,2,4,2,3,4,5,3,A1
4,3,5,2,4,2,4,3,4,3,4,2,2,4,4,2,2,2,3,3,2,3,2,3,3,4,2,4,2,3,4,3,5,2,4,4,2,4,3,2,3,5,5,2,2,2,2,4,4,2,2,2,4,4,3,3,3,4,3,3,A1
2,4,3,4,2,4,2,3,3,2,4,2,4,3,5,3,3,4,5,3,5,3,4,4,4,4,4,4,5,4,3,2,4,4,4,4,3,4,4,4,4,4,5,3,4,2,3,3,2,2,2,5,2,2,5,2,2,3,2,2,A1
4,3,2,4,2,4,4,2,4,3,4,5,4,3,3,5,2,3,3,3,2,3,5,2,5,4,2,4,5,2,4,2,4,4,4,3,5,3,4,2,2,5,4,2,3,4,3,3,5,2,3,3,3,3,5,2,2,4,2,4,A1
5,2,2,4,2,4,2,2,3,5,2,4,3,4,4,3,4,5,3,3,3,5,3,5,2,2,5,3,4,3,4,3,4,2,3,5,4,2,4,5,3,5,3,4,4,2,2,5,2,3,5,3,4,2,4,3,5,5,3,4,A1
4,4,5,4,4,3,4,3,3,3,5,4,5,5,2,5,2,2,2,3,5,5,2,3,2,2,4,2,4,4,5,2,2,2,2,2,4,3,5,5,3,4,4,2,2,3,2,5,2,5,3,4,2,5,5,5,3,4,2,2,A1
4,4,2,2,3,5,3,4,2,2,4,2,2,4,2,2,2,4,2,4,5,3,4,4,3,4,5,3,4,4,3,3,5,2,3,3,3,3,2,3,3,3,3,3,5,3,3,3,3,4,2,3,3,5,2,4,5,4,4,4,A1
3,2,3,4,2,3,2,2,4,2,2,5,2,4,4,2,2,4,3,2,5,3,3,5,5,3,3,3,3,4,2,2,4,2,3,3,2,4,3,5,2,2,3,3,4,4,5,3,4,3,4,2,2,3,4,2,2,4,4,2,A1
2,2,5,3,5,3,5,2,3,5,2,2,5,5,3,5,4,2,3,5,5,3,3,5,3,5,5,3,3,3,4,5,5,5,3,5,2,4,3,5,3,3,5,2,2,3,5,5,5,4,2,3,5,3,5,3,5,2,2,4,A1
2,5,2,2,2,3,3,5,3,3,5,4,5,5,3,3,3,5,2,2,4,2,5,4,3,2,2,2,4,4,2,2,5,4,4,2,4,2,2,2,3,5,2,2,2,2,5,2,2,3,3,2,2,4,2,2,4,4,2,2,A1
5,2,2,3,3,2,4,3,4,3,4,3,2,3,5,5,3,2,4,3,4,5,2,2,5,3,3,4,2,3,5,3,4,5,3,2,4,3,2,5,2,2,3,3,3,2,2,3,4,2,4,3,5,2,3,3,3,4,2,2,A1
2,4,4,5,2,2,5,2,5,5,2,5,4,5,2,3,3,5,5,5,4,4,4,5,3,5,2,5,2,4,5,2,4,5,3,3,5,3,4,5,4,5,2,2,3,3,3,4,2,5,2,5,3,4,4,2,5,5,2,5,A1
2,5,4,3,3,2,3,4,5,2,3,4,3,4,4,2,5,3,3,3,2,2,4,5,2,5,4,3,4,2,3,3,4,2,5,2,5,2,5,3,3,2,4,4,5,2,4,2,2,3,4,3,3,5,3,5,3,5,3,4,A1
2,4,5,4,2,4,2,3,4,2,5,5,5,5,2,4,4,4,3,4,3,5,3,5,5,5,5,5,2,5,2,2,4,4,4,4,5,2,3,4,4,2,5,2,2,4,5,4,5,5,5,2,2,4,5,4,2,3,5,5,A1
2,4,3,4,2,4,2,3,4,2,5,5,5,5,2,4,4,4,3,4,2,5,3,5,5,5,3,5,2,5,2,2,4,4,5,3,5,2,3,4,4,2,5,2,2,4,5,4,5,5,5,2,2,4,5,4,2,3,5,5,A1
2,3,3,2,3,4,2,3,2,2,3,2,3,4,2,3,5,2,4,5,4,2,3,4,2,2,4,4,3,4,2,2,4,5,3,4,4,2,5,3,5,5,3,3,4,5,4,3,3,4,2,2,2,4,3,3,4,2,2,3,A1
2,5,3,3,3,5,5,5,3,4,4,4,5,5,2,5,2,4,4,2,4,4,5,3,3,4,4,2,2,5,3,5,2,5,2,2,2,4,4,4,4,2,3,4,4,2,3,2,4,2,3,4,2,3,5,2,2,3,5,2,A1
3,4,3,5,2,4,2,5,5,2,4,5,5,5,5,4,2,3,4,2,4,2,4,4,4,3,2,5,2,2,5,2,4,3,3,5,2,4,3,4,4,2,4,2,4,2,4,4,5,2,5,2,4,4,3,3,4,2,5,2,A1
3,5,3,4,4,4,3,5,5,3,5,4,4,2,2,2,2,5,4,3,5,3,3,5,3,5,3,4,5,3,3,3,3,5,5,4,5,3,3,5,5,3,5,3,3,3,5,3,2,4,3,4,5,5,5,5,3,5,3,3,A1
3,2,2,3,3,5,3,2,3,4,4,2,3,3,3,4,3,2,2,3,3,3,2,3,5,2,2,2,2,2,5,2,3,3,2,5,3,3,3,2,3,2,3,3,2,2,2,2,3,2,2,4,2,3,4,2,2,3,3,3,A1
2,5,3,4,5,3,2,4,4,2,2,2,4,4,2,2,2,5,2,2,2,2,2,2,3,4,2,3,5,2,3,2,2,5,2,2,2,2,4,2,3,5,4,5,4,4,4,4,4,5,2,4,3,4,4,5,5,4,4,4,A1
3,3,4,4,5,3,3,3,4,2,4,3,2,3,5,4,5,2,5,3,3,4,2,3,4,4,4,2,2,3,5,3,3,2,5,2,2,5,5,3,5,2,2,3,3,5,4,3,4,2,5,2,2,3,2,2,3,3,5,2,A1
3,4,2,4,4,2,2,2,3,2,5,2,4,4,2,4,4,3,3,2,2,2,4,2,3,5,3,4,5,3,3,4,3,4,5,3,5,3,5,2,4,3,5,2,2,3,5,2,3,3,4,4,3,4,3,5,3,2,5,2,A1
3,4,2,3,5,2,3,5,4,3,5,2,2,5,5,3,5,3,5,3,2,3,5,3,3,2,2,2,4,4,2,2,3,3,5,2,2,2,3,5,2,4,3,2,3,3,2,4,3,4,4,3,5,4,3,5,2,3,3,2,A1
3,2,2,5,2,5,2,3,3,2,2,2,3,5,3,3,5,2,4,5,2,4,3,3,3,5,3,4,4,2,2,2,4,3,5,5,3,3,3,4,2,3,4,3,3,5,4,3,4,4,3,4,4,4,2,4,3,5,5,4,A1
3,2,5,3,5,2,3,3,3,3,5,2,3,4,2,3,5,2,2,4,5,2,4,5,2,3,5,2,5,5,3,2,2,3,3,5,2,4,2,3,4,4,2,4,4,2,2,4,2,4,4,2,4,2,2,4,4,2,2,4,A1
2,4,5,3,4,3,4,3,5,4,5,3,5,3,3,4,3,5,5,2,3,3,3,4,2,3,3,3,5,2,5,2,2,4,4,2,4,5,5,4,2,3,2,2,3,3,4,5,2,5,4,5,5,3,3,4,4,5,2,5,A1
3,5,3,3,4,5,3,4,3,4,3,3,4,2,5,4,4,2,2,4,2,4,4,2,3,4,4,5,4,5,4,4,2,5,2,5,2,4,5,5,2,3,4,4,2,4,4,5,2,2,5,4,2,4,2,2,4,3,3,2,A1
5,2,5,5,3,4,2,3,4,5,3,5,4,5,2,4,5,2,5,4,3,3,4,2,2,4,4,2,2,3,4,4,2,5,5,3,3,2,5,5,4,5,3,2,2,3,2,3,2,5,2,2,3,5,2,4,4,2,2,3,A1
5,3,2,2,3,4,2,2,5,2,2,2,3,4,4,3,4,4,2,4,3,3,2,4,2,5,2,5,2,3,5,3,5,2,3,5,4,2,2,3,5,5,5,2,5,3,4,3,4,2,4,5,3,5,2,4,4,2,3,4,A1
2,2,2,4,2,5,3,3,5,4,2,3,3,5,2,4,2,4,2,2,3,5,2,2,2,2,2,5,3,3,4,5,5,5,5,2,4,2,2,5,5,4,2,4,2,4,2,2,2,2,3,4,2,5,4,2,4,2,3,4,A1
4,5,2,2,4,2,2,3,3,3,3,4,2,3,3,3,3,5,3,5,3,5,5,3,3,3,5,2,4,3,5,3,5,3,3,2,2,3,5,3,5,3,3,3,5,3,3,3,5,3,4,2,2,3,5,2,2,3,3,2,A1
3,4,2,2,2,5,4,5,5,2,4,3,5,2,4,2,2,2,3,4,2,3,3,5,2,4,3,5,3,3,4,5,2,2,2,4,4,4,5,2,5,4,5,3,5,3,3,3,5,5,3,3,3,3,4,2,2,2,4,2,A1
5,2,5,4,3,3,3,5,5,3,3,4,5,5,3,5,2,4,5,5,5,2,4,4,2,3,4,5,4,4,5,3,5,2,2,3,4,3,5,3,3,5,4,5,3,5,5,2,4,4,2,4,3,3,5,4,2,5,5,2,A1
5,2,5,2,2,3,3,2,5,3,5,5,3,3,3,5,3,3,4,2,2,2,4,2,3,3,4,5,5,2,5,2,2,3,3,2,5,2,4,3,2,2,2,5,2,4,3,2,2,2,2,5,2,4,4,3,2,4,3,5,A1
2,2,3,4,2,4,3,4,2,2,5,2,2,2,4,2,4,5,2,2,4,2,2,5,4,2,2,2,3,5,2,2,3,5,2,2,4,2,2,4,4,2,2,4,4,4,3,4,4,3,4,4,4,2,2,4,4,2,5,2,A1
2,2,5,2,5,5,2,3,5,3,5,5,4,2,2,4,5,2,5,4,5,3,3,3,3,5,3,4,4,4,3,3,5,4,3,3,5,2,2,5,2,2,5,5,3,5,2,5,2,3,3,5,5,3,3,3,3,5,4,3,A1
5,5,4,4,3,5,2,5,2,5,3,5,3,2,5,2,3,4,3,2,2,4,4,4,4,5,3,3,4,2,3,2,5,5,5,3,5,5,2,5,3,5,3,4,2,3,3,4,5,5,3,3,4,2,2,5,2,2,3,5,A1
2,5,3,4,3,4,4,5,3,5,3,5,2,4,5,5,3,3,5,5,2,3,4,2,4,5,2,2,4,5,2,5,4,2,5,2,4,4,5,2,3,5,5,5,3,3,4,2,4,2,5,2,2,4,4,2,5,5,3,3,A1
4,5,2,3,3,5,3,3,3,4,4,4,2,5,2,3,4,2,2,2,4,5,5,4,3,4,2,2,5,2,5,4,4,2,3,3,5,4,3,3,4,3,4,3,3,3,4,2,3,3,4,4,4,4,5,3,3,5,4,5,A1
4,5,3,4,4,3,4,4,5,2,5,3,2,3,3,4,4,4,2,3,3,3,4,5,2,2,5,2,2,5,5,4,3,5,3,5,2,5,2,5,5,5,2,3,5,2,2,5,2,5,5,2,2,5,2,4,2,4,2,2,A1
5,5,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,2,4,2,4,2,5,3,5,3,4,3,5,3,5,2,5,3,2,3,3,3,4,4,2,3,5,2,2,4,2,5,A1
2,5,5,3,4,2,4,2,2,5,4,4,2,4,2,2,2,4,4,2,2,3,5,5,2,4,2,4,2,2,4,3,3,5,2,2,5,5,3,4,5,3,5,2,2,3,3,5,5,5,3,5,5,3,2,2,4,5,2,4,A1
2,5,4,5,5,5,4,4,5,5,5,5,4,2,5,5,5,5,4,2,4,2,4,3,4,3,2,2,5,2,5,3,5,2,2,3,5,2,5,2,5,5,2,3,3,4,4,2,4,3,5,2,2,5,3,5,3,5,4,4,A1
3,5,3,3,4,2,2,2,4,2,2,4,4,4,2,2,4,3,5,5,5,2,2,3,5,5,5,3,5,4,2,3,4,2,4,5,4,4,5,3,5,5,3,3,5,5,2,3,5,4,3,5,5,2,2,4,4,2,5,3,A1
2,4,2,3,2,5,3,5,2,3,4,2,4,3,2,2,5,3,4,3,3,4,4,3,5,4,3,5,5,3,4,5,3,4,3,5,5,3,4,3,5,2,2,3,3,5,2,5,2,3,5,2,4,5,3,5,2,2,5,3,A1
2,3,3,2,4,4,4,2,3,5,2,3,3,3,2,3,2,4,2,5,3,2,2,4,2,5,2,2,4,2,3,4,2,2,3,3,3,3,3,3,4,3,3,4,3,3,4,3,2,3,4,2,4,2,4,2,4,2,5,3,A1
5,3,5,4,2,4,4,5,3,3,5,2,3,5,5,5,5,4,5,3,3,3,4,2,3,4,5,3,5,5,5,2,3,5,5,5,3,5,4,5,2,5,5,2,3,5,3,4,2,5,3,2,3,3,3,5,4,5,2,5,A1
5,4,2,3,4,3,3,4,2,3,4,2,5,2,2,3,4,2,3,5,5,3,2,4,4,2,3,3,4,2,3,3,3,4,2,5,2,2,4,4,3,3,4,3,4,4,3,5,2,3,3,3,5,3,4,4,4,4,2,4,A1
3,5,5,3,3,2,3,4,3,3,3,4,2,3,2,3,2,5,3,2,4,3,3,5,5,5,4,3,3,4,2,3,4,2,2,3,3,5,3,3,3,3,4,3,3,4,2,4,5,2,3,3,3,5,2,3,2,3,5,2,A1
5,2,2,2,2,3,5,2,3,2,2,4,3,5,5,5,3,5,3,2,5,3,2,5,2,3,3,3,3,4,3,4,4,4,4,2,5,4,4,4,2,3,5,5,2,2,2,2,4,3,3,5,2,2,2,2,2,2,4,2,A1
3,4,3,3,4,3,3,3,4,4,3,3,3,4,3,3,4,5,3,3,4,4,3,3,3,4,3,3,3,4,4,3,3,4,4,3,5,4,3,3,3,4,2,3,5,3,3,3,4,4,3,4,2,4,5,5,3,5,3,3,A1
3,5,2,5,2,2,5,4,5,2,4,4,2,3,3,4,2,4,3,3,5,3,3,3,3,2,2,3,2,2,2,3,3,5,3,4,2,2,2,4,4,3,4,2,4,4,5,2,4,5,3,4,2,4,3,3,5,5,5,2,A1
2,4,2,2,2,2,2,4,5,2,2,2,2,2,2,2,3,4,2,4,5,3,5,5,2,2,4,3,5,3,4,5,2,4,2,2,4,2,2,2,2,3,3,3,3,3,3,5,2,3,3,3,4,2,4,2,2,2,2,5,A1
3,3,4,3,3,4,5,3,2,5,2,2,2,3,2,5,3,3,2,3,4,4,2,4,3,3,2,2,2,3,4,2,4,5,3,5,2,2,3,3,3,4,4,3,2,4,5,2,4,3,2,4,2,2,2,3,2,3,3,5,A1
3,5,2,2,5,2,5,2,2,4,2,2,2,4,3,5,3,3,3,5,3,3,4,2,5,3,4,3,5,5,5,3,4,2,4,3,3,5,3,4,3,5,3,3,3,3,4,5,2,3,5,2,3,5,3,3,3,4,3,4,A1
2,3,2,3,2,3,3,2,4,2,3,2,3,3,3,3,2,3,5,3,3,2,3,3,5,3,4,3,3,5,2,3,3,4,3,3,4,2,2,2,4,2,5,2,2,2,3,2,2,2,3,4,5,5,2,5,5,3,2,3,A1
4,2,2,3,4,2,3,3,5,5,3,2,4,3,2,5,3,4,4,5,4,4,3,4,4,2,2,4,5,2,5,2,5,3,2,2,5,2,4,5,2,4,5,2,4,2,3,2,4,2,4,5,2,2,4,3,2,5,2,4,A1
4,3,4,5,4,4,3,4,2,2,2,4,4,4,2,3,5,2,2,4,2,3,3,4,3,5,3,5,2,2,4,3,3,5,5,3,5,2,2,5,4,2,4,2,4,4,3,4,5,2,2,2,4,3,2,5,2,5,2,4,A1
4,2,4,5,2,3,5,5,5,3,3,5,4,4,2,3,3,4,2,4,2,2,4,4,2,5,2,5,2,4,2,3,3,3,4,4,4,2,2,4,3,3,3,5,5,2,4,5,3,4,4,5,5,3,5,2,4,4,5,5,A1
3,4,3,4,2,3,3,5,5,5,2,5,2,5,3,3,4,4,2,3,4,2,2,4,2,2,2,3,4,2,3,2,4,2,2,5,4,2,5,2,4,4,2,4,2,4,3,3,3,4,2,2,3,2,3,5,4,3,3,5,A1
2,5,2,2,2,2,4,2,4,4,5,4,5,2,5,2,2,4,3,4,4,3,4,3,4,4,4,3,3,5,2,2,5,3,3,3,3,4,2,2,3,5,3,5,2,2,3,3,3,4,2,4,2,3,4,2,2,2,2,3,A1
2,5,3,5,2,3,3,5,3,4,2,5,3,3,4,3,3,3,5,2,5,4,3,3,3,5,2,2,3,3,3,2,2,5,3,3,5,5,5,2,2,4,2,5,4,2,4,4,5,2,2,4,5,5,2,3,4,4,2,5,A1
3,5,3,2,2,2,2,4,3,2,3,3,3,3,3,4,3,3,4,2,3,5,3,4,4,4,5,5,3,3,2,4,2,5,2,3,4,2,4,4,4,4,2,4,4,4,3,3,2,2,4,3,3,3,3,3,3,4,2,5,A1
3,5,5,5,5,3,3,4,2,4,2,3,3,5,5,4,5,4,5,3,5,5,2,2,5,4,5,4,5,2,3,3,4,4,5,2,4,5,2,3,3,2,3,3,4,5,5,5,3,5,2,4,2,3,3,4,2,4,4,4,A1
2,2,3,2,3,3,5,2,5,2,3,3,3,4,3,2,3,5,2,3,5,2,3,3,5,2,3,5,3,3,4,2,4,3,4,5,5,5,5,2,5,5,3,5,5,2,4,4,5,3,5,2,5,2,4,2,4,3,3,3,A1
4,4,2,2,2,4,5,4,3,5,5,5,2,4,5,4,4,5,5,4,4,2,2,3,3,4,2,4,2,2,3,3,3,4,5,5,4,2,5,5,2,4,2,4,4,4,2,5,3,4,3,4,2,4,5,4,5,4,5,5,A1
2,5,4,5,4,5,2,3,4,5,5,5,2,2,4,4,5,5,2,5,5,3,5,2,5,4,5,2,4,4,5,5,2,4,5,2,4,3,5,2,2,4,3,4,2,5,5,4,3,3,5,5,4,5,5,3,4,4,4,3,A1
5,2,3,5,2,2,3,5,4,2,3,4,5,2,5,2,2,4,2,2,4,2,3,3,4,4,4,2,3,5,3,4,4,5,4,4,2,4,4,2,2,2,2,3,3,5,4,2,4,4,5,2,4,4,4,3,3,3,5,5,A1
3,4,4,3,3,3,2,3,3,3,5,2,4,5,3,3,5,5,5,5,4,4,2,4,4,2,5,5,2,2,3,2,4,5,5,5,2,2,3,5,5,5,5,5,2,4,4,4,4,2,3,4,4,5,4,4,5,4,3,4,A1
4,5,2,2,3,3,5,4,3,4,5,2,2,2,5,2,5,2,2,2,5,2,3,5,2,3,4,4,5,5,5,3,3,2,3,5,1,3,2,2,3,4,2,4,3,4,2,5,5,2,2,2,4,4,3,2,4,5,4,3,A1
4,3,3,5,2,2,5,3,3,5,3,3,5,2,2,3,3,3,3,3,3,5,2,2,5,3,5,3,2,2,5,2,2,2,4,4,3,5,5,5,2,3,5,2,3,5,3,4,2,5,4,5,2,4,5,2,2,4,4,4,A1
3,4,4,4,2,5,5,2,5,3,3,5,3,5,5,3,5,5,3,4,2,4,5,5,3,4,2,3,4,5,5,5,2,5,5,3,5,5,5,2,3,3,4,2,5,3,5,3,4,5,5,5,5,3,4,5,3,5,5,3,A1
2,2,3,5,3,5,3,4,2,3,3,3,5,5,3,5,2,5,5,5,5,3,4,4,2,2,3,3,4,5,3,4,5,2,2,4,2,4,4,4,3,5,2,2,4,2,4,5,2,5,3,3,4,4,2,5,5,3,3,4,A1
2,4,3,4,4,3,2,4,5,4,3,3,5,5,3,5,4,3,2,4,3,3,5,2,2,2,3,5,5,2,4,5,2,2,2,3,5,4,5,2,5,3,4,2,5,2,2,3,5,5,3,2,2,2,2,5,3,4,5,2,A1
